object,subject
1,http://localhost/publications/journals/Journal10/1965
1,http://localhost/publications/journals/Journal1/1965
1,http://localhost/publications/journals/Journal4/1964
1,http://localhost/publications/journals/Journal3/1972
1,http://localhost/publications/journals/Journal2/1957
1,http://localhost/publications/journals/Journal3/1961
1,http://localhost/publications/journals/Journal1/1941
1,http://localhost/publications/journals/Journal13/1969
1,http://localhost/publications/journals/Journal4/1963
1,http://localhost/publications/journals/Journal3/1962
1,http://localhost/publications/journals/Journal3/1963
1,http://localhost/publications/journals/Journal4/1960
1,http://localhost/publications/journals/Journal6/1967
1,http://localhost/publications/journals/Journal1/1948
1,http://localhost/publications/journals/Journal6/1972
1,http://localhost/publications/journals/Journal2/1953
1,http://localhost/publications/journals/Journal1/1940
1,http://localhost/publications/journals/Journal3/1965
1,http://localhost/publications/journals/Journal1/1943
1,http://localhost/publications/journals/Journal7/1969
1,http://localhost/publications/journals/Journal4/1967
1,http://localhost/publications/journals/Journal8/1964
1,http://localhost/publications/journals/Journal5/1969
1,http://localhost/publications/journals/Journal8/1965
1,http://localhost/publications/journals/Journal10/1968
1,http://localhost/publications/journals/Journal6/1964
1,http://localhost/publications/journals/Journal1/1972
1,http://localhost/publications/journals/Journal7/1967
1,http://localhost/publications/inprocs/Proceeding8/1969/Inproceeding291
1,http://localhost/publications/journals/Journal11/1968
1,http://localhost/publications/journals/Journal14/1970
1,http://localhost/publications/journals/Journal11/1971
1,http://localhost/publications/journals/Journal6/1971
1,http://localhost/publications/journals/Journal18/1971
1,http://localhost/publications/journals/Journal12/1967
1,http://localhost/publications/journals/Journal3/1957
1,http://localhost/publications/journals/Journal20/1971
1,http://localhost/publications/journals/Journal3/1958
1,http://localhost/publications/journals/Journal9/1964
1,http://localhost/publications/journals/Journal10/1969
1,http://localhost/publications/journals/Journal1/1950
1,http://localhost/publications/journals/Journal2/1956
1,http://localhost/publications/journals/Journal7/1966
1,http://localhost/publications/journals/Journal1/1949
1,http://localhost/publications/journals/Journal7/1965
1,http://localhost/publications/journals/Journal5/1959
1,http://localhost/publications/journals/Journal7/1970
1,http://localhost/publications/journals/Journal4/1959
1,http://localhost/publications/journals/Journal1/1957
1,http://localhost/publications/journals/Journal9/1966
1,http://localhost/publications/journals/Journal1/1967
1,http://localhost/publications/journals/Journal7/1964
1,http://localhost/publications/journals/Journal2/1961
1,http://localhost/publications/journals/Journal15/1969
1,http://localhost/publications/journals/Journal1/1942
1,http://localhost/publications/journals/Journal9/1967
1,http://localhost/publications/journals/Journal17/1969
1,http://localhost/publications/journals/Journal6/1961
1,http://localhost/publications/journals/Journal8/1968
1,http://localhost/publications/journals/Journal1/1951
1,http://localhost/publications/journals/Journal13/1970
1,http://localhost/publications/journals/Journal3/1955
1,http://localhost/publications/journals/Journal5/1961
1,http://localhost/publications/journals/Journal3/1959
1,http://localhost/publications/journals/Journal5/1960
1,http://localhost/publications/journals/Journal4/1961
1,http://localhost/publications/journals/Journal3/1969
1,http://localhost/publications/journals/Journal10/1970
1,http://localhost/publications/journals/Journal19/1970
1,http://localhost/publications/journals/Journal10/1966
1,http://localhost/publications/procs/Proceeding3/1966
1,http://localhost/publications/journals/Journal4/1966
1,http://localhost/publications/journals/Journal1/1964
1,http://localhost/publications/journals/Journal2/1970
1,http://localhost/publications/journals/Journal4/1965
1,http://localhost/publications/journals/Journal4/1970
1,http://localhost/publications/journals/Journal12/1969
1,http://localhost/publications/journals/Journal1/1968
1,http://localhost/publications/journals/Journal2/1969
1,http://localhost/publications/journals/Journal14/1969
1,http://localhost/publications/journals/Journal2/1965
1,http://localhost/publications/journals/Journal3/1954
1,http://localhost/publications/journals/Journal5/1964
1,http://localhost/publications/journals/Journal1/1954
1,http://localhost/publications/journals/Journal6/1968
1,http://localhost/publications/journals/Journal9/1965
1,http://localhost/publications/journals/Journal6/1966
1,http://localhost/publications/journals/Journal16/1970
1,http://localhost/publications/journals/Journal15/1970
1,http://localhost/publications/journals/Journal6/1969
1,http://localhost/publications/journals/Journal4/1971
1,http://localhost/publications/journals/Journal12/1966
1,http://localhost/publications/journals/Journal16/1969
1,http://localhost/publications/journals/Journal13/1971
1,http://localhost/publications/journals/Journal15/1968
1,http://localhost/publications/journals/Journal2/1958
1,http://localhost/publications/journals/Journal5/1958
1,http://localhost/publications/journals/Journal5/1968
1,http://localhost/publications/journals/Journal6/1963
1,http://localhost/publications/journals/Journal6/1970
1,http://localhost/publications/journals/Journal14/1968
1,http://localhost/publications/journals/Journal3/1960
1,http://localhost/publications/journals/Journal2/1949
1,http://localhost/publications/journals/Journal10/1967
1,http://localhost/publications/journals/Journal1/1945
1,http://localhost/publications/journals/Journal14/1971
1,http://localhost/publications/journals/Journal8/1971
1,http://localhost/publications/journals/Journal8/1966
1,http://localhost/publications/journals/Journal1/1966
1,http://localhost/publications/journals/Journal10/1971
1,http://localhost/publications/journals/Journal18/1970
1,http://localhost/publications/journals/Journal1/1958
1,http://localhost/publications/journals/Journal4/1956
1,http://localhost/publications/journals/Journal1/1944
1,http://localhost/publications/journals/Journal1/1971
1,http://localhost/publications/journals/Journal3/1967
1,http://localhost/publications/journals/Journal2/1960
1,http://localhost/publications/journals/Journal3/1966
1,http://localhost/publications/journals/Journal4/1958
